Reading datasets/n030w8/Sc-n030w8.txt
Reading datasets/n030w8/WD-n030w8-2.txt
Demand created
Reading datasets/n030w8/WD-n030w8-7.txt
Demand created
Reading datasets/n030w8/WD-n030w8-0.txt
Demand created
Reading datasets/n030w8/WD-n030w8-9.txt
Demand created
Reading datasets/n030w8/WD-n030w8-3.txt
Demand created
Reading datasets/n030w8/WD-n030w8-6.txt
Demand created
Reading datasets/n030w8/WD-n030w8-0.txt
Demand created
Reading datasets/n030w8/WD-n030w8-6.txt
Demand created
Reading datasets/n030w8/H0-n030w8-1.txt
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
##########################################################
TM: Starting phase 0
##########################################################
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        -          -            -          - |          -     -     - 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        1 50046641.79    20 /   20         30 | -9998438.29    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        2 50040769.68    38 /   50        330 | -9997150.96    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        3 50034981.89    78 /   78        630 | -9999814.71    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        4 50030424.75    75 /  101        930 | -9998197.69    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        5 50023493.48   100 /  140       1230 | -9999197.57    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        6 40021262.69   106 /  172       1530 | -9998092.47    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        7 40016889.40   132 /  204       1830 | -9999489.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        8 30019009.65   149 /  219       2130 | -9996457.39    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        9 30017783.22   167 /  236       2430 | -9999845.94    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       10 30015736.39   134 /  228       2730 | -9997131.26    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       11 26682292.89   181 /  269       3030 | -10000039.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       12 20015884.02   203 /  297       3330 |    -615.88    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       13 20012719.32   156 /  273       3630 | -10000039.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       14 20011280.33   205 /  312       3930 |    -295.83    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       15 20008437.55   230 /  339       4230 | -10000035.21    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       16 10011415.62   344 /  418       4530 |    -434.18    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       17 10009630.90   410 /  469       4830 | -10000369.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       18 10008651.58   443 /  488       5130 |    -221.53    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       19 10007236.24   490 /  530       5430 | -10000264.43    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       20 10006044.30   502 /  539       5730 |    -190.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       21 10005373.21   584 /  604       6030 | -10000549.00    15   289  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       22 1256601.00   656 /  675       6319 |    -219.71    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       23 1256026.42   696 /  709       6619 | -4997187.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       24    5591.64   741 /  754       6919 |    -130.16    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       25    5232.08   767 /  777       7219 |   -2224.44    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       26    4357.64   787 /  795       7519 |     -73.22    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       27    4111.11   815 /  822       7819 |    -528.45    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       28    3447.55   842 /  851       8119 |     -58.41    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       29    3282.22   858 /  866       8419 |    -263.41    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       30    2821.97   857 /  863       8719 |     -28.70    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       31    2691.72   846 /  853       9019 |    -201.06    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       32    2494.62   880 /  888       9319 |     -34.82    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       33    2420.54   859 /  871       9619 |     -76.73    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       34    2247.93   869 /  878       9919 |     -22.95    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       35    2210.59   848 /  862      10219 |     -65.50    15   294  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       36    2110.34   854 /  864      10513 |     -18.54    15   254  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       37    2103.06   830 /  841      10767 |     -46.27    15   234  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       38    2020.90   837 /  846      11001 |     -14.64    17   236  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       39    2013.59   830 /  840      11237 |     -54.02    17   154  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       40    1953.69   835 /  844      11391 |     -44.55    21   150  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       41    1932.78   816 /  829      11541 |     -21.29    22   100  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       42    1915.75   802 /  815      11641 |     -24.14    30   126  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       43    1902.17   807 /  825      11767 |     -17.62    30   150  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       44    1887.86   788 /  807      11917 |     -18.85    30    98  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       45    1878.78   805 /  819      12015 |     -15.00    30    46  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       46    1875.15   776 /  791      12061 |      -7.86    30    38  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       47    1873.00   797 /  811      12099 |      -3.48    30    10  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       48    1872.70   807 /  821      12109 |      -2.27    30     4  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       49    1872.70   807 /  821      12113 |       0.00    30     0  
TM 193.916: Sol from proc: 1  val: 3090.000000 (prev best: infinity)  tree size/procd: 1/0  cand list ins/size: 1/0
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     1 /     2     1 |       3090    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:     1 /     2     1 |       3090    1872.70    1872.70 |       50    1872.95   729 /  764      12113 |    -119.89    20   111  
BCP:     1 /     2     1 |       3090    1872.70    1872.70 |       51    1872.70   727 /  765      12034 |     -27.14    30    77  
BCP:     1 /     2     1 |       3090    1872.70    1872.70 |       52    1872.70   727 /  765      12111 |     -17.14    30    16  
BCP:     1 /     2     1 |       3090    1872.70    1872.70 |       53    1872.70   727 /  765      12127 |     -11.36    30    28  
BCP:     1 /     2     1 |       3090    1872.70    1872.70 |       54    1872.70   727 /  765      12155 |      -5.00    30     2  
BCP:     1 /     2     1 |       3090    1872.70    1872.70 |       55    1872.70   727 /  765      12157 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     4 /     4     2 |       3090    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:     4 /     4     2 |       3090    1872.70    1872.70 |       56    1872.70   724 /  765      12155 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     7 /     6     3 |       3090    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:     7 /     6     3 |       3090    1872.70    1872.70 |       57    1872.70   720 /  771      12155 |       0.00    30     0  
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:    10 /     8     4 |       3090    1872.70    1872.70 |        -          -            -          - |          -     -     - 
BCP:    10 /     8     4 |       3090    1872.70    1872.70 |       58    1874.85   713 /  768      12155 |      -2.91    25   102  
BCP:    10 /     8     4 |       3090    1872.70    1872.70 |       59    1874.11   719 /  774      12257 |      -6.57    30    60  
BCP:    10 /     8     4 |       3090    1872.70    1872.70 |       60    1873.94   713 /  769      12317 |      -2.68    30    22  
BCP:    10 /     8     4 |       3090    1872.70    1872.70 |       61    1873.90   713 /  769      12339 |      -2.50    30    16  
BCP:    10 /     8     4 |       3090    1872.70    1872.70 |       62    1873.85   703 /  758      12355 |      -0.69    30     4  
BCP:    10 /     8     4 |       3090    1872.70    1872.70 |       63    1873.80   703 /  758      12359 |      -4.91    30    54  
BCP:    10 /     8     4 |       3090    1872.70    1872.70 |       64    1873.79   708 /  763      12413 |      -0.24    30    34  
