Reading datasets/n050w4/Sc-n050w4.txt
Reading datasets/n050w4/WD-n050w4-7.txt
Demand created
Reading datasets/n050w4/WD-n050w4-2.txt
Demand created
Reading datasets/n050w4/WD-n050w4-7.txt
Demand created
Reading datasets/n050w4/WD-n050w4-2.txt
Demand created
Reading datasets/n050w4/H0-n050w4-0.txt
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
##########################################################
TM: Starting phase 0
##########################################################
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        -          -            -          - |          -     -     - 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        1 90036995.46    25 /   25         50 | -9998705.61    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        2 90031115.07    51 /   52        350 | -9999059.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        3 70027563.28    68 /   84        650 | -9999207.75    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        4 70023098.31    88 /  103        950 | -9999420.98    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        5 60019708.50   100 /  128       1250 | -9999147.34    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        6 60016502.59   118 /  161       1550 | -9999579.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        7 20021274.90   150 /  202       1850 | -9997462.79    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        8 20016665.95   157 /  220       2150 | -9998348.68    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        9 20014077.01   179 /  246       2450 | -9999084.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       10 20011396.12   172 /  242       2750 | -9999351.86    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       11 20007534.43   168 /  255       3050 | -9999104.52    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       12 15007648.87   247 /  311       3350 | -9999133.82    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       13 15006045.58   278 /  341       3650 | -9999453.76    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       14 15005037.68   314 /  370       3950 | -9998070.89    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       15 10005274.35   307 /  371       4250 |    -255.49    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       16 10004566.86   352 /  404       4550 | -9998885.08    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       17    6070.50   365 /  423       4850 |    -858.19    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       18    5421.13   406 /  458       5150 |    -605.00    15   293  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       19    4890.18   411 /  460       5443 |    -825.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       20    4174.82   447 /  485       5743 |    -678.32    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       21    3574.43   461 /  497       6043 |    -241.06    15   285  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       22    3278.53   480 /  515       6328 |    -140.00    15   298  
