Reading datasets/n050w8/Sc-n050w8.txt
Reading datasets/n050w8/WD-n050w8-9.txt
Demand created
Reading datasets/n050w8/WD-n050w8-7.txt
Demand created
Reading datasets/n050w8/WD-n050w8-5.txt
Demand created
Reading datasets/n050w8/WD-n050w8-3.txt
Demand created
Reading datasets/n050w8/WD-n050w8-8.txt
Demand created
Reading datasets/n050w8/WD-n050w8-8.txt
Demand created
Reading datasets/n050w8/WD-n050w8-3.txt
Demand created
Reading datasets/n050w8/WD-n050w8-1.txt
Demand created
Reading datasets/n050w8/H0-n050w8-1.txt
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
BCP_parameters::read_from_stream   Scanning parameter stream.
##########################################################
TM: Starting phase 0
##########################################################
BCP:          Node   Lvl |     BestUB     RootLB     BestLB |      #It        Obj        #Frac    #Active |      ObjSP   #SP  #Col 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        -          -            -          - |          -     -     - 
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        1 110070240.79    33 /   33         50 | -9998064.00    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        2 110062272.10    43 /   63        350 | -9998209.36    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        3 90062152.04    97 /   98        650 | -9998416.50    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        4 90056129.50   131 /  132        950 | -9997798.89    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        5 80055509.73   138 /  155       1250 | -9997331.97    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        6 70055976.10   144 /  174       1550 | -9999455.25    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        7 60056392.59   146 /  189       1850 | -9996024.64    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        8 60052847.19   169 /  214       2150 | -9996684.99    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |        9 50053695.11   189 /  244       2450 | -9999215.86    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       10 40050713.80   233 /  286       2750 | -9997676.89    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       11 30051548.42   217 /  296       3050 | -9995264.21    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       12 20052674.55   253 /  325       3350 | -9997827.82    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       13 20048339.74   254 /  336       3650 | -9998335.38    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       14 20043404.10   232 /  345       3950 | -9995571.97    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       15 20039464.30   242 /  375       4250 | -9995833.96    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       16 20036427.13   294 /  421       4550 | -9998653.84    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       17 20033603.38   280 /  418       4850 | -9996340.17    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       18 20030162.27   292 /  427       5150 | -9997335.50    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       19 20025343.98   290 /  443       5450 | -9998704.02    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       20 20022396.42   332 /  489       5750 | -9997424.71    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       21 20020336.38   331 /  496       6050 | -9995793.74    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       22 20019142.06   315 /  496       6350 | -9998336.83    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       23 13352537.24   444 /  588       6650 | -3332913.54    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       24 10019300.32   458 /  604       6950 | -9997267.91    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       25 5019754.49   519 /  651       7250 |    -403.03    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       26 5017542.88   503 /  649       7550 |   -1871.67    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       27 5015805.18   499 /  650       7850 | -4997366.35    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       28   18308.94   530 /  676       8150 | -2498470.99    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       29   16903.72   553 /  697       8450 |    -699.50    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       30   15421.32   618 /  749       8750 |    -467.69    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       31   14341.54   702 /  803       9050 |   -1017.66    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       32   12788.44   694 /  802       9350 |    -376.39    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       33   11712.96   701 /  812       9650 |    -389.17    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       34   11026.89   711 /  819       9950 |    -547.90    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       35   10107.71   799 /  876      10250 |    -207.45    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       36    9596.24   805 /  885      10550 |    -235.71    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       37    8965.54   889 /  960      10850 |    -222.35    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       38    8345.51   914 /  971      11150 |    -241.70    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       39    7951.78   919 /  984      11450 |    -152.89    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       40    7477.06   953 / 1007      11750 |    -116.02    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       41    7155.28   960 / 1019      12050 |    -173.80    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       42    6761.12  1014 / 1070      12350 |    -104.83    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       43    6473.33  1035 / 1080      12650 |    -118.09    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       44    6188.75  1055 / 1108      12950 |    -133.09    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       45    5885.88  1113 / 1149      13250 |     -41.16    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       46    5734.15  1046 / 1094      13550 |     -89.13    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       47    5471.77  1082 / 1119      13850 |    -134.53    15   298  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       48    5310.04  1066 / 1116      14148 |     -80.56    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       49    5226.62  1121 / 1157      14448 |     -52.10    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       50    5101.11  1089 / 1129      14748 |     -37.81    15   297  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       51    5011.26  1092 / 1140      15045 |     -96.45    15   300  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       52    4902.76  1120 / 1159      15345 |     -32.45    15   294  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       53    4864.72  1136 / 1169      15639 |     -54.35    15   290  
BCP:     0 /     0     0 |    9999999 9999999.00 9999999.00 |       54    4772.36  1095 / 1143      15929 |     -53.32    15   284  
